RA,DEC,z,e_z,f_z,class_spec,original_class_spec,source,ID,CLASS_STAR,SEX_FLAGS_DET,RA,DEC,g_petro,i_petro,r_petro,u_petro,z_petro,J0378_petro,J0395_petro,J0410_petro,J0430_petro,J0515_petro,J0660_petro,J0861_petro,e_g_petro,e_i_petro,e_r_petro,e_u_petro,e_z_petro,e_J0378_petro,e_J0395_petro,e_J0410_petro,e_J0430_petro,e_J0515_petro,e_J0660_petro,e_J0861_petro,u_petro_ext,J0378_petro_ext,J0395_petro_ext,J0410_petro_ext,J0430_petro_ext,g_petro_ext,J0515_petro_ext,r_petro_ext,J0660_petro_ext,i_petro_ext,J0861_petro_ext,z_petro_ext
155.17191666667,-23.773055555560003,0.067623,0.000103,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0014_0040368,0.028777568,2.0,155.17191957385782,-23.77309222087623,16.21481905460167,15.026851853997767,15.395514504487844,18.511818635156065,14.771047877618708,17.784549842276128,17.60747124635751,17.539611854437712,16.793442762938156,15.841881334528304,15.3108395660408,14.8366468681852,0.009945763,0.0048093502,0.004926357,0.09899972,0.0068236403,0.09100356,0.12557298,0.102858104,0.050872907,0.017060956,0.0054185744,0.008734557,0.2321843648439331,0.2242501577238735,0.2175067536424923,0.2103441455622893,0.2000952370618432,0.1760119453983287,0.1592016654716966,0.1269004955121571,0.1187964339591997,0.094370646002233,0.0759701318147994,0.0725301223812924
155.78283333333,-23.549083333330003,0.023346,0.00015,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0014_0051694,0.027304534,2.0,155.7829154387512,-23.54916060453076,15.848523105313348,15.22603861296176,15.401051272858634,16.911982893641344,15.056398540468203,16.349785940658766,16.316412319569583,16.08169147646215,15.971914085422778,15.660866928413247,15.391289691955214,15.124398488091185,0.008702608,0.006816558,0.005911691,0.028846866,0.010683616,0.03057348,0.047990657,0.033800747,0.029716259,0.017490823,0.0068045864,0.013653276,0.2629651063586574,0.2539790593412344,0.2463416804304203,0.2382295235378492,0.2266219145772221,0.1993458946866513,0.1803070715867542,0.1437237271413655,0.1345453080447869,0.1068813870382403,0.0860415119088152,0.0821454595317957
154.96158333333,-23.525916666670003,0.027172,0.000103,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0014_0052566,0.028626548,2.0,154.96162266705423,-23.52589356803205,15.454894895704005,14.386911850187948,14.731126114727784,17.193774009690905,14.14614927999553,16.67462345673511,16.644090900427553,16.212114060735715,15.890198248836706,15.171337980372208,14.63221695259876,14.217511046789902,0.0065396624,0.0035013794,0.003513849,0.038189225,0.004936488,0.041983917,0.066421285,0.03996008,0.02908079,0.011975629,0.0037894333,0.00639079,0.2889629903090961,0.2790885432648897,0.2706960995724461,0.2617819392642843,0.2490267511632944,0.2190541042959956,0.1981330196277938,0.1579328852722147,0.1478470474012384,0.117448149812052,0.0945479532100986,0.0902667200044697
155.118875,-23.47927777778,0.012068,0.00015,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0014_0057769,0.024650082,3.0,155.11883050616848,-23.479235299769574,16.50418063970292,16.080104545791514,16.171530367531204,17.434752494986572,15.933853738623345,16.930972435834654,16.828185547992707,16.55467439906262,16.560123518408293,16.16998515942335,15.827410965518782,15.976221872790196,0.01758295,0.017111557,0.013136114,0.05239113,0.027754258,0.05805969,0.08664341,0.05936555,0.0580454,0.03149404,0.011358996,0.03454411,0.2202955050134288,0.2127675641653467,0.2063694520072949,0.1995736009373825,0.1898494815917073,0.166999360297081,0.151049840576648,0.1204026324687964,0.112713534481218,0.0895384542084883,0.072080127209803,0.0688162613766545
155.20370833333,-23.46586111111,0.012345,0.00015,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0014_0062048,0.028708544,3.0,155.20376246193482,-23.465852374902745,15.38419377195098,14.402257292007286,14.707142802751864,16.76883515896892,14.14920933466922,16.219795784143894,16.0815592368146,15.827128916876394,15.694511287812722,15.195973277064766,14.367133351890512,14.279882696657088,0.005114774,0.0029701607,0.0029503296,0.021083953,0.0040969276,0.022620799,0.031976696,0.022544134,0.019585378,0.010063588,0.002685142,0.0055962033,0.217242841031079,0.2098192158561051,0.203509763185403,0.1968080831236065,0.1872187121872773,0.1646852280490204,0.1489567229352331,0.1187341972481358,0.1111516481094866,0.0882977079927138,0.0710813033429104,0.0678626653307811
156.8576,-24.548136,1.498843556555089,4.83016607458518e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0002094,0.34065387,0.0,156.8578014320766,-24.54807888132648,21.556259958955604,21.70942561970997,23.429096077276085,98.71859708340034,24.096121907884324,22.663256187507915,98.73638606158404,98.7450670027214,98.75748847970556,24.583493689992103,21.579579041639786,20.52123568361993,0.28603604,0.44562885,1.6179183,99.0,8.10853,1.6071941,99.0,99.0,99.0,9.56053,0.3646322,0.43906248,0.281402916599659,0.2717868124920836,0.263613938415975,0.2549329972785982,0.2425115202944474,0.2133230410443972,0.1929493100078968,0.1538009227239145,0.1439789583602149,0.1143753802900231,0.0920743163800666,0.0879050921156769
157.20758,-24.529608,0.3723657635220522,1.976011825890036e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0002708,0.31316403,0.0,157.20766146143993,-24.52960081719573,98.72569570666342,18.54907488329382,19.153471020794424,98.6381542856186,18.28771105835251,20.929215282052954,19.87536848179528,98.67219098638236,19.290823309154664,21.44284154196164,19.01411272540004,17.948021005416052,99.0,0.12015293,0.1591984,99.0,0.19096917,1.6715758,0.8960216,99.0,0.47538173,2.7184954,0.17261648,0.20299454,0.3618457143813988,0.3494807179470451,0.3389715182047198,0.3278090136176554,0.311836690845335,0.2743042933365812,0.2481064580383599,0.1977669792055759,0.1851372745999633,0.1470711167061789,0.1183949945839492,0.1130339416474916
157.38329,-24.51181,0.7774032559632209,0.00015381152286533136,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0003200,0.4806057,0.0,157.38339572795476,-24.511787076825296,22.289133464927698,21.110643859970672,22.327106565275912,22.25418182854116,21.284854153038143,21.1956562416558,20.5936007856008,19.94534766544098,21.2186345348776,21.743237033461284,22.68051456956202,20.610422996577583,0.9332786,0.4150083,0.96707827,1.1563202,0.98800814,0.70312154,0.57102895,0.30748138,0.9014706,1.1725289,1.6424714,0.7711454,0.3480161714588409,0.3361237583441998,0.3260162143991988,0.3152803345590212,0.2999184651224005,0.2638205350723015,0.2386239665387129,0.1902084347240865,0.1780614304379764,0.1414501400293271,0.1138700034224153,0.1087138469618538
157.01355,-24.508162,0.5521772113972716,6.03948145099152e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0003346,0.34514034,0.0,157.0136248615377,-24.50814939774797,21.748060212981606,19.82071025178893,20.777500132685763,22.370993478314315,98.89401563401675,98.67231530834783,98.68216908196176,98.6926354158275,98.7076115944658,22.462559170707458,21.332677161864535,19.984028933291366,1.0537711,0.23815937,0.43368694,2.336638,99.0,99.0,99.0,99.0,99.0,4.2091217,0.8925945,0.8154941,0.3392785216856834,0.3276846916521614,0.3178309180382574,0.3073645841725009,0.2923884055342,0.2571967870183942,0.2326328292925419,0.1854328673142366,0.1735908381354619,0.1378987482110693,0.111011066708634,0.1059843659832445
157.14209,-24.491306,0.9750726859719016,6.108277566481082e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0003918,0.3468525,0.0,157.1421667045647,-24.49140829009073,22.41112284028624,21.939462457730038,22.235512094604346,25.62774517919064,20.61391346171556,98.64542829994208,21.29949059009865,23.097541701972037,21.697479697980175,21.911695306684543,98.81216577960404,98.87988031284075,0.7976102,0.67743874,0.6761027,19.381775,0.40619412,99.0,0.8214473,4.2439337,1.0740403,1.0467415,99.0,99.0,0.3671168208093602,0.3545717000579387,0.3439094099013488,0.3325842980279673,0.3163793020198216,0.2783001597137627,0.25172069331546,0.2006479053956543,0.1878342203959566,0.1492135422699657,0.1201196871592276,0.1146805382844435
157.65274,-24.487055,0.7564685450024468,2.440927440606308e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0004001,0.34949976,0.0,157.65274207145924,-24.48709697228408,22.565640088842454,20.51901997388084,21.798798320373912,23.97139717302027,20.731617276040424,21.901558321369727,98.64369879670112,21.20953197663691,20.333866873395547,22.983537270402778,21.766314709917324,20.86099714296988,1.0620719,0.21197605,0.52727365,5.1078286,0.5172886,1.2244316,99.0,0.8812588,0.35660538,3.2069209,0.62382203,0.84957093,0.3803448269797286,0.3673476786302745,0.3563012032988657,0.3445680233630868,0.3277791266044552,0.2883279111575459,0.2607907295972229,0.2078776796260852,0.1946022900826745,0.1545900261191615,0.1244478570301203,0.1188127239595738
156.75632,-24.487051,1.0187522566524507,9.678373308748996e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0004057,0.34696642,0.0,156.75621000772227,-24.48705928861621,26.22445826753266,24.71365064805248,98.86294470247032,98.74923583176728,98.92166588898874,24.849471948169167,21.12819597136783,98.77282374401048,21.286712788289723,98.82805873578047,98.87169726535714,98.91795060391826,50.920116,17.479534,99.0,99.0,99.0,29.043789,1.3163786,99.0,1.3852518,99.0,99.0,99.0,0.2507641682327283,0.2421950518308325,0.2349120286321714,0.2271762559895285,0.2161072117102756,0.1900967324673395,0.1719412642195326,0.1370552975296891,0.1283027346428635,0.101922351947522,0.0820493960817478,0.0783341110112567
157.32594,-24.45778,0.6723730988483773,8.407051960786058e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0004980,0.3470723,0.0,157.32615982706588,-24.45778030721773,22.016469748242773,21.334196112447025,22.2575093225206,98.67234380615643,20.843670235333565,21.358417477852537,22.10684870051611,22.41199449956248,98.7176276541016,23.29572724282981,22.82628869104998,21.53570172930976,0.54289824,0.38549468,0.6810084,99.0,0.50013775,0.6005297,1.6817456,2.1841297,99.0,3.636571,1.4181463,1.3689343,0.3276561938435626,0.3164595221474618,0.3069432994838915,0.2968355004375175,0.2823723458983894,0.2483862517572284,0.2246637571701902,0.179080677479399,0.1676443089500159,0.1331748875529758,0.1072082706902448,0.1023537646664369
157.00513,-24.455053,0.4431795002856475,1.127585387655432e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0005177,0.00017872016,0.0,157.0051698020804,-24.45510991617634,20.12346121249446,18.76781718799404,19.17448433983654,20.121607378028383,18.378988862717083,98.65948804999276,98.66972755081068,20.36615659062838,19.57271301365789,20.02945872942646,18.920923926732826,18.92447339116132,0.28433278,0.108316906,0.11934392,0.3574298,0.15417741,99.0,99.0,1.0023309,0.4435499,0.5387076,0.11688624,0.36899832,0.352559621971614,0.3405119500072553,0.3302724491893098,0.3193964093716219,0.3038339863421138,0.2672647875055425,0.2417392705735384,0.1926916601634627,0.1803860732671796,0.1432968120059599,0.1153566088386818,0.1101331372829151
156.7368,-24.426987,0.9169116123801064,4.024702013616615e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0006046,0.5486885,0.0,156.7368446689621,-24.42697122102476,21.075299725588536,20.22925334018851,20.69973708262639,22.57851102491253,20.694022092891792,98.76173219130963,20.910737118772317,21.215653454252568,20.39183601167654,20.47069179914249,21.235297720885526,20.572313051941475,0.20205233,0.12796591,0.1467335,0.98600185,0.39807045,99.0,0.48888862,0.63632643,0.27721512,0.24247952,0.29610413,0.5152569,0.2466979750874729,0.2382678086903558,0.2311028812276838,0.2234925457474331,0.2126029883234595,0.1870142744114629,0.1691532008575169,0.1348329173736097,0.1262222791144718,0.1002696598114881,0.0807189480585266,0.0770639071082092
156.59438,-24.364305,0.4764773526809143,2.0168014557180884e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0008040,0.03155141,0.0,156.5943067576766,-24.36421205382809,98.80080980885384,19.180567095043997,19.92523853146924,20.858801288380707,19.15514370200463,98.74621931664645,98.75385073021276,20.640855550924936,98.77355509350468,19.946838761257904,20.15891578155764,19.28139069272589,99.0,0.12689403,0.18608242,0.53749555,0.25177282,99.0,99.0,0.97954535,99.0,0.38625816,0.29828328,0.40897024,0.2627597116192908,0.2537806833535594,0.246149269787245,0.2380434490750657,0.2264449064953366,0.1991901911461704,0.1801662387420953,0.1436114685307621,0.134440218442362,0.1067979049560057,0.0859743072741093,0.0820812979953686
157.50673,-24.34036,0.8312321083028698,0.0002039932584441537,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0008685,0.3474879,0.0,157.5066280463103,-24.34046218960168,23.631377532369047,21.00985089508837,22.422552406234026,21.34410483612833,21.08136556925756,98.62175455881209,98.63312873967224,98.64520999696477,98.6624969543377,20.7229806339308,98.79962462443493,23.257736263925537,3.4358995,0.39936727,1.1241378,0.5458834,0.86314803,99.0,99.0,99.0,99.0,0.48783794,99.0,9.326467,0.3916281638716685,0.3782454411879294,0.3668712603277705,0.3547900030352402,0.3375030456623079,0.2968814676309544,0.2685273660692027,0.2140445937659767,0.2003753755650829,0.1591761049116285,0.1281397360744635,0.1223374307424437
156.77414,-24.331507,1.4917893799578936,5.827424020868495e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0009029,0.3482487,0.0,156.77407589511668,-24.33145712227084,22.178372656368875,21.47315848598021,21.48507339183437,98.74697929647552,21.083165988893608,20.77008352323062,98.7629740836988,21.470356467738075,21.35264411830972,21.52553749905382,21.496190715842395,20.5826862713278,0.64741063,0.46390602,0.34901708,99.0,0.6610293,0.3722298,99.0,0.94492126,0.7791453,0.7406679,0.4374771,0.6031092,0.2530207035244672,0.244374476769381,0.2370259163012043,0.2292205322619252,0.2180518816902822,0.191807343631127,0.1734885009461829,0.1382886081656349,0.1294572841576073,0.1028395140197889,0.0827877286722019,0.0790390111063924
156.95401,-24.28075,1.0767673436252452,7.922518209720597e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0010690,0.36291537,0.0,156.95400655751692,-24.280756575808084,21.51135327585191,20.74752284036726,22.01070209549819,22.093321367478183,20.194093967448264,22.890841516855488,98.69112463957912,21.218653062375324,20.01493625553936,23.138643092170994,21.186961450485445,19.62451690463604,0.4861378,0.31987497,0.7730789,1.0736719,0.39115545,3.64559,99.0,1.0439279,0.318229,4.494164,0.45077896,0.33616236,0.3297186325218141,0.3184514831445109,0.3088753604208746,0.2987039376246771,0.2841497444606382,0.2499497241480925,0.2260779078290065,0.1802079045018106,0.1686995495145582,0.1340131596327405,0.1078830953639562,0.1029980325517359
157.53587,-24.135494,0.5834880628794259,5.512346493162332e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0015232,0.34812075,0.0,157.53600561775627,-24.13550047220224,21.97173740469964,20.184875610436507,21.438841126197698,98.6744658489351,19.710801122442856,21.921533006157908,98.69504459766064,98.70508693424246,98.71945641915708,21.833434262183903,20.075213427873752,19.81959305629305,0.9037739,0.23026547,0.5570889,99.0,0.30379528,1.8089137,99.0,99.0,99.0,1.6495668,0.19634229,0.49075598,0.3255341510649,0.3144099938420923,0.3049554023393631,0.2949130657575405,0.2805435808429247,0.2467775953003566,0.2232087378160991,0.1779208738023026,0.166558572126249,0.132312389563495,0.1065139437069442,0.1016908775571426
157.47427,-24.087685,0.4476103343258569,1.142426750605967e-06,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0016983,0.36541042,0.0,157.47428875713297,-24.087699220103783,20.8096086253631,98.86462142706404,21.65610402006482,21.81463897942708,98.89595255644836,21.096915925856337,20.759091616351647,21.81092167222415,20.495109152981872,20.714648663285672,21.542546629663786,20.572450721436383,0.30802077,99.0,0.67043686,1.0087571,99.0,0.84354854,0.8690687,2.1848538,0.59582645,0.58503467,0.74351704,0.96210444,0.3330780205729194,0.3216960741436612,0.3120223836483536,0.3017473277758481,0.2870448470181272,0.2524963746368987,0.2283813367143286,0.1820439799351819,0.1704183703362131,0.1353785729359493,0.1089822785636135,0.1040474435516398
157.40466666667,-24.11258333333,0.012689,7e-06,KEEP(S1L ),GALAXY,G,EXTERNAL_NED_2005ApJS..160..149S,DR4_3_HYDRA-0015_0018538,0.00032463705,3.0,157.4045785622491,-24.11235971487808,14.31458738270706,13.5284149452733,13.72143430959692,15.753810260203087,13.34450979275742,15.129764368030152,14.44619874014141,14.147328145931018,14.088401214610991,13.904554636010603,13.61639512760815,13.258477967894828,0.021265136,0.013386367,0.012249977,0.1050176,0.023003545,0.0953783,0.07032474,0.05138618,0.046184674,0.030116878,0.0137282405,0.030968977,0.3522797397969098,0.3402416319698469,0.3300102598585889,0.3191428540689819,0.3035927853890072,0.2670526172929396,0.2415473639893949,0.1925386904030792,0.1802428723918495,0.1431830547266999,0.1152650321051702,0.1100457072425794
156.73454166667,-24.08922222222,0.0119279996,3.70000016e-05,KEEP(    ),GALAXY,G,EXTERNAL_NED_2003A&A...412...57P,DR4_3_HYDRA-0015_0018824,0.02862666,2.0,156.73448968110324,-24.08922683560751,13.581718393046597,12.738117450606133,13.009913725483084,14.85635085636255,12.507324415112722,14.34296078734482,14.198563151659847,14.013490446307172,13.820128168464416,13.403389444994987,12.72509970278708,12.632889664444471,0.004028974,0.002472539,0.0024234906,0.01663495,0.003974771,0.016902518,0.020023134,0.016233476,0.0125023145,0.0069815996,0.002319614,0.006311911,0.2857581436374499,0.2759932126551797,0.2676938483401537,0.2588785536928282,0.2462648315355841,0.2166246069534033,0.1959355550050124,0.1561812745169179,0.1462072972129193,0.1161455493938686,0.0934993355555255,0.0892655848872794
157.10928,-24.03197,1.4511184818846914,0.00015462463185455296,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0018967,0.4529693,0.0,157.1093437246173,-24.031942060204035,22.75356813747876,21.13654063015777,21.401869156721645,21.292806972653462,21.409673543308863,20.664603573371327,21.03615087473949,98.63712736077731,21.45490614037196,22.169155187024916,22.099022779744374,21.60368405295853,1.5545024,0.4434472,0.43875954,0.5696594,1.1501195,0.51174873,0.9869786,99.0,1.2363827,1.8794945,1.0351523,2.0090194,0.4005500273465316,0.386862426628675,0.3752291252605078,0.3628726392226721,0.3451918596280376,0.3036448625212369,0.2746448129750874,0.2189208432783543,0.2049402202556243,0.1628023698422258,0.1310589470414664,0.1251244566911374
157.0283,-24.029636,0.478416123611389,3.713303456534833e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0019114,0.040202007,2.0,157.02829685789877,-24.02956090922488,21.419318352823915,18.79285045410812,19.93983901549528,98.62276869120882,17.603751881820337,19.524991444374443,19.928660492810508,98.65825262445918,19.253523086627634,20.068096113898488,19.22127273216116,18.393889878177784,1.4430792,0.1639196,0.3633161,99.0,0.11120999,0.55792695,1.1133274,99.0,0.5124575,0.8579968,0.2335223,0.333794,0.3772313087911815,0.3643405556255574,0.3533845071894919,0.341747375540815,0.325095913372365,0.2859676471760862,0.2586558861015108,0.2061759845047177,0.193009267838842,0.1533245458918844,0.1234291218222148,0.1178401181796648
156.96535,-24.023272,0.5738887095113272,8.632350527400252e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0019283,0.34786966,0.0,156.9651529556636,-24.0231546445321,22.75740454794645,20.934104003263432,20.792962578186263,98.64667967686404,98.88962923367352,98.6587533435184,20.49859893762132,20.443861444153963,98.69551044548508,20.465167140074936,20.692982716263387,20.27900749168108,2.064119,0.49449572,0.33401102,99.0,99.0,99.0,0.7855504,0.70022154,99.0,0.5199886,0.37783194,0.796565,0.3533203231359814,0.34124665648159,0.3309850623786813,0.3200855558460396,0.3044895545149304,0.2678414520535498,0.242260859925065,0.1931074218137348,0.1807752837366106,0.1436059967365693,0.1156055083189182,0.1103707663264739
157.31325,-24.018286,0.9744640741482508,7.164627296730032e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0019411,0.3454103,0.0,157.31324849253946,-24.01841369253924,24.138310155642703,21.29732415971059,22.527666179412822,98.65462697673746,22.06730582388932,20.311143068157737,98.67645984631211,21.35186518821309,21.062873385779767,98.76318835874524,22.80058192840995,20.52567582792406,5.330859,0.5044706,1.2015197,99.0,2.0855973,0.3825113,99.0,1.1565981,0.81518155,99.0,1.9022774,0.7351745,0.3453730232625364,0.3335709318422634,0.323540153687873,0.3128858117869135,0.2976406142202321,0.2618168443572943,0.2368116412547816,0.188763820587176,0.1767090715900508,0.1403758402894089,0.1130051720759365,0.1078881761106803
156.45966666667,-24.023055555560003,0.099646,0.000103,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0015_0019840,0.026153076,2.0,156.45965199509038,-24.023030500854706,16.339971689315337,15.34857666747782,15.68761184815858,17.506099772110453,15.153775133431513,17.319292016047996,16.925594828750285,17.17558271964815,16.925643859621193,16.003345564915247,15.532194424610353,15.186683371272826,0.025584538,0.013379581,0.013858265,0.10088079,0.022111375,0.13568549,0.12870422,0.15662916,0.11368473,0.03859035,0.014895284,0.03311674,0.3955062278895482,0.3819909839520056,0.3705041712497172,0.3583032803518462,0.3408451403788071,0.2998213106846634,0.2711864350847556,0.2161641518414207,0.2023595753896458,0.1607523325221798,0.1294086287271733,0.1235488665684881
157.32478,-23.97084,0.6586272011196594,4.4616820702511465e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0020903,0.3627082,0.0,157.32480495873256,-23.97092682328921,21.441482636310997,20.43573939121765,21.59025343654917,20.939805156902185,19.26502686398463,98.67930662671732,20.342047165095256,98.69919319444271,21.535039848747168,98.77233050959454,20.684297810055465,19.988552410457583,0.5646916,0.29089248,0.64683855,0.47066146,0.20177338,99.0,0.61086786,99.0,1.5915496,99.0,0.36554995,0.5717468,0.3320398430978138,0.3206933732826695,0.311049834904743,0.3008068055572658,0.2861501512528324,0.2517093636890044,0.2276694904054563,0.1814765634508333,0.169887189944535,0.1349566087823486,0.1086425895424171,0.1037231360153699
157.23886,-23.942549,0.4361521268857704,3.490758055259306e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0021800,0.005137112,0.0,157.2390019049653,-23.942542339343007,20.612563192702236,19.62945583163092,19.779855729415445,20.77431351864953,18.71849151488517,19.40999244232281,19.293494894167495,20.377261756571823,20.594582723959256,20.307930248175385,20.151257196764444,20.14857783649059,0.58229643,0.3051268,0.2698751,0.90739185,0.26701158,0.4179237,0.54967475,1.3272744,1.4853121,0.90967184,0.46826917,1.4501055,0.3397494813504667,0.3281395576771852,0.3182721058325019,0.3077912434281736,0.2927942760407464,0.2575538072977673,0.2329557518246162,0.1856902705845533,0.1738318032355558,0.1380901683690823,0.1111651635094116,0.1061314851148292
157.06993,-23.912413,0.5443875285444291,1.2721452572408911e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0022662,0.74051213,0.0,157.0699438156019,-23.91242757830389,19.90579398975529,20.06309225825561,19.972409559919445,20.0502281250698,19.108882004806823,21.002468467707104,19.40149588930249,19.867844409817447,19.90323207354744,20.289345859263012,19.59709363917557,20.37186214457141,0.16394132,0.24131271,0.17191675,0.2564541,0.20281738,0.98734176,0.3123693,0.4475145,0.4241416,0.4805163,0.15063475,0.94193894,0.3523158749302021,0.3402765322928968,0.3300441106975122,0.3191755901825539,0.3036239264525635,0.26708001024471,0.2415721407369853,0.1925584400805532,0.1802613608244305,0.1431977417443829,0.1152768554285934,0.1100569951931773
157.34909,-23.910803,0.4995534390388237,3.846794881662863e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0022675,0.21345977,0.0,157.34916423959356,-23.910782677694137,22.44678600655424,20.122728822855944,20.70640123366812,98.66981139846328,19.770201157777468,21.251469607627836,20.66059237981049,98.70087030058492,21.138361238769544,23.442237848897012,21.139299992248382,19.921213131973374,1.1597829,0.17810866,0.23472679,99.0,0.26092482,0.8408954,0.6729129,99.0,0.90491664,5.999046,0.4323118,0.437674,0.3301886015367291,0.3189053923721665,0.309315620189509,0.2991296994150951,0.2845547612304553,0.2503059934457591,0.2264001511029877,0.1804647663318832,0.168940007751618,0.1342041771440547,0.1080368680266244,0.103144842222534
157.57954166667,-23.90161111111,0.062423,0.00015,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0015_0023859,0.025923256,3.0,157.5795174614479,-23.90151724129807,16.285158342729815,15.12699593979118,15.505595457125905,17.62801205021646,14.920648620479978,17.602036052062424,17.744748171131768,16.946940831216168,16.53054773261246,16.09438529953421,15.440688528962047,14.957203352780589,0.02714703,0.012339849,0.013487223,0.12180181,0.020460507,0.19349478,0.31348956,0.14086407,0.087823465,0.047437493,0.015792552,0.031656757,0.3049279497835391,0.2945079479375753,0.2856518288682328,0.2762451687838323,0.2627852673875399,0.2311566572701848,0.2090797004657902,0.1666585428740955,0.1560154710379539,0.1239370602088195,0.0997716472194115,0.0952538795200213
157.0662,-23.809397,0.4953745123794708,3.970315600283605e-05,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0026110,0.34779245,0.0,157.0662317283218,-23.80951714663412,23.91683935691054,22.370696920243155,21.52988373300701,21.577440018262426,98.90607341989816,22.130341824317338,24.086538539261333,98.72760412379772,22.571090470425844,21.676880686014425,22.77380350072025,20.57308160428501,2.7971199,0.87788993,0.31084573,0.4476582,99.0,1.190058,9.943582,99.0,2.098538,0.7367771,1.1976107,0.4937217,0.3006789817375772,0.2904041756826643,0.2816714607386688,0.2723958762022665,0.2591235295741587,0.2279356430894592,0.2061663139855773,0.1643362669929856,0.1538414992797516,0.1222100797568421,0.0983813957149849,0.0939265801018414
156.89154166667,-23.78625,0.012515,0.00015,KEEP(SLS ),GALAXY,G,EXTERNAL_NED_20096dF...C...0000J,DR4_3_HYDRA-0015_0027336,0.00032379702,3.0,156.89166342719554,-23.786129539859257,16.214449264286966,15.866785478246644,15.93296439507295,17.29631808005494,15.778564601655708,16.69083403358785,16.492704909223786,16.382725802702748,16.29237181032586,15.996576442595767,15.562230016981973,15.698788715030592,0.031673193,0.029766051,0.024348395,0.11789163,0.055431034,0.10758411,0.12313305,0.10421715,0.08820409,0.053720158,0.021372894,0.07488727,0.3057459199450565,0.2952979664121483,0.2864180907762113,0.276986197297253,0.263490189674139,0.2317767357130345,0.2096405574042291,0.1671056049270485,0.156433983018029,0.1242695217533548,0.1000392849694073,0.0955093983442926
157.29668,-23.760626,1.6845727488374562,0.0001893484720024166,,GALAXY,GALAXY,EXTERNAL_DESI,DR4_3_HYDRA-0015_0027655,0.00067908654,0.0,157.296767814137,-23.760562799874823,24.70802738250056,19.568571925203592,20.33812175010884,98.68208385207494,19.69171384641956,21.100528686795865,98.70218102621944,20.50465935657732,98.72602157329752,21.38538169222944,20.013819156334108,18.81715764748492,16.71334,0.19209829,0.29988796,99.0,0.43548653,1.3103821,99.0,0.98449945,99.0,1.6204125,0.27209353,0.28433707,0.3179161479250674,0.3070523132041358,0.2978189737805449,0.2880116434226817,0.2739784267024756,0.2410026174994448,0.2179853077705611,0.1737572498911588,0.1626608436658921,0.1292160747964077,0.1040213525150797,0.0993111535804462
